onset	duration	value	sample
17.252	0.0	102	17252
19.269	0.0	202	19269
21.287	0.0	212	21287
22.388	0.0	530	22388
24.822	0.0	122	24822
25.923	0.0	510	25923
28.357	0.0	111	28357
29.458	0.0	510	29458
31.892	0.0	201	31892
33.91	0.0	220	33910
35.928	0.0	121	35928
37.028	0.0	520	37028
39.463	0.0	101	39463
41.481	0.0	221	41481
42.581	0.0	530	42581
45.016	0.0	120	45016
47.033	0.0	112	47033
48.134	0.0	520	48134
50.569	0.0	210	50569
52.586	0.0	110	52586
56.622	0.0	312	56622
57.622	0.0	600	57622
63.325	0.0	630	63325
64.409	0.0	322	64409
65.409	0.0	600	65409
69.311	0.0	630	69311
70.395	0.0	412	70395
71.396	0.0	600	71396
73.113	0.0	630	73113
74.197	0.0	311	74197
75.198	0.0	600	75198
78.799	0.0	630	78799
79.883	0.0	421	79883
80.884	0.0	600	80884
83.635	0.0	630	83635
84.719	0.0	321	84719
85.72	0.0	600	85720
91.022	0.0	630	91022
148.518	0.0	246	148518
149.618	0.0	530	149618
152.053	0.0	213	152053
153.153	0.0	530	153153
155.588	0.0	145	155588
156.689	0.0	520	156689
159.123	0.0	136	159123
160.224	0.0	520	160224
162.658	0.0	150	162658
164.676	0.0	206	164676
166.694	0.0	224	166694
167.794	0.0	530	167794
170.229	0.0	114	170229
171.329	0.0	520	171329
173.764	0.0	101	173764
175.781	0.0	210	175781
177.799	0.0	102	177799
179.817	0.0	120	179817
181.834	0.0	151	181834
182.935	0.0	520	182935
185.37	0.0	144	185370
186.47	0.0	510	186470
188.905	0.0	230	188905
190.922	0.0	205	190922
192.94	0.0	166	192940
194.041	0.0	510	194041
196.475	0.0	133	196475
197.576	0.0	510	197576
200.01	0.0	203	200010
202.028	0.0	250	202028
204.046	0.0	202	204046
206.063	0.0	103	206063
208.081	0.0	130	208081
210.099	0.0	105	210099
212.116	0.0	220	212116
214.134	0.0	140	214134
216.152	0.0	251	216152
217.252	0.0	530	217252
