onset	duration	value	sample
19.285	0.0	220	19285
21.303	0.0	112	21303
22.403	0.0	520	22403
24.838	0.0	202	24838
26.855	0.0	120	26855
28.873	0.0	111	28873
29.974	0.0	510	29974
32.408	0.0	101	32408
34.426	0.0	212	34426
35.526	0.0	530	35526
37.961	0.0	121	37961
39.062	0.0	520	39062
41.496	0.0	201	41496
43.514	0.0	221	43514
44.614	0.0	530	44614
47.249	0.0	110	47249
49.067	0.0	210	49067
51.084	0.0	102	51084
53.102	0.0	122	53102
54.203	0.0	510	54203
58.655	0.0	421	58655
59.655	0.0	600	59655
68.393	0.0	610	68393
69.477	0.0	322	69477
70.477	0.0	600	70477
73.696	0.0	610	73696
74.78	0.0	311	74780
75.78	0.0	600	75780
81.616	0.0	630	81616
82.7	0.0	321	82700
83.701	0.0	600	83701
88.987	0.0	610	88987
90.071	0.0	312	90071
91.071	0.0	600	91071
93.155	0.0	610	93155
94.239	0.0	412	94239
95.24	0.0	600	95240
99.492	0.0	610	99492
113.099	0.0	111	113099
114.199	0.0	510	114199
116.634	0.0	161	116634
117.734	0.0	520	117734
120.169	0.0	140	120169
122.187	0.0	250	122187
124.204	0.0	134	124204
125.305	0.0	520	125305
127.739	0.0	102	127739
129.757	0.0	231	129757
130.858	0.0	530	130858
133.292	0.0	220	133292
135.31	0.0	126	135310
136.41	0.0	520	136410
138.845	0.0	263	138845
139.946	0.0	530	139946
142.38	0.0	110	142380
144.398	0.0	230	144398
146.416	0.0	152	146416
147.516	0.0	520	147516
149.951	0.0	166	149951
151.051	0.0	510	151051
153.486	0.0	130	153486
155.503	0.0	201	155503
157.521	0.0	260	157521
159.539	0.0	122	159539
160.639	0.0	510	160639
163.074	0.0	254	163074
164.174	0.0	530	164174
166.609	0.0	160	166609
168.627	0.0	202	168627
170.644	0.0	105	170644
172.662	0.0	150	172662
174.68	0.0	212	174680
175.78	0.0	530	175780
178.215	0.0	133	178215
179.315	0.0	510	179315
181.75	0.0	101	181750
183.768	0.0	240	183768
185.785	0.0	205	185785
187.803	0.0	115	187803
188.904	0.0	520	188904
191.338	0.0	104	191338
193.356	0.0	143	193356
194.456	0.0	520	194456
196.891	0.0	245	196891
197.991	0.0	530	197991
200.426	0.0	206	200426
202.444	0.0	226	202444
203.544	0.0	530	203544
205.979	0.0	144	205979
207.079	0.0	510	207079
209.514	0.0	204	209514
211.532	0.0	106	211532
213.549	0.0	210	213549
215.567	0.0	203	215567
217.585	0.0	155	217585
218.685	0.0	510	218685
221.12	0.0	120	221120
223.137	0.0	103	223137
227.173	0.0	343	227173
228.173	0.0	600	228173
233.993	0.0	630	233993
235.077	0.0	361	235077
236.077	0.0	600	236077
241.347	0.0	610	241347
242.43	0.0	463	242430
243.431	0.0	600	243431
250.018	0.0	630	250018
251.101	0.0	445	251101
252.102	0.0	600	252102
257.571	0.0	610	257571
258.655	0.0	412	258655
259.656	0.0	600	259656
266.993	0.0	630	266993
268.077	0.0	333	268077
269.077	0.0	600	269077
275.147	0.0	630	275147
276.231	0.0	352	276231
277.231	0.0	600	277231
287.486	0.0	610	287486
288.57	0.0	315	288570
289.571	0.0	600	289571
293.323	0.0	630	293323
294.407	0.0	326	294407
295.407	0.0	600	295407
302.194	0.0	630	302194
303.278	0.0	344	303278
304.278	0.0	600	304278
306.446	0.0	630	306446
307.53	0.0	334	307530
308.53	0.0	600	308530
312.299	0.0	630	312299
313.383	0.0	431	313383
314.383	0.0	600	314383
323.738	0.0	610	323738
324.822	0.0	366	324822
325.822	0.0	600	325822
328.924	0.0	630	328924
330.008	0.0	426	330008
331.008	0.0	600	331008
336.278	0.0	630	336278
337.361	0.0	322	337361
338.362	0.0	600	338362
345.782	0.0	630	345782
346.866	0.0	454	346866
347.867	0.0	600	347867
351.569	0.0	630	351569
352.652	0.0	355	352652
353.653	0.0	600	353653
359.689	0.0	630	359689
360.773	0.0	311	360773
361.774	0.0	600	361774
366.726	0.0	630	366726
381.317	0.0	130	381317
383.335	0.0	155	383335
384.435	0.0	510	384435
386.87	0.0	131	386870
387.97	0.0	520	387970
390.405	0.0	240	390405
392.422	0.0	122	392422
393.523	0.0	510	393523
395.958	0.0	112	395958
397.058	0.0	520	397058
399.493	0.0	163	399493
400.593	0.0	520	400593
403.028	0.0	260	403028
405.045	0.0	160	405045
407.063	0.0	206	407063
409.081	0.0	230	409081
411.098	0.0	111	411098
412.199	0.0	510	412199
414.634	0.0	124	414634
415.734	0.0	520	415734
418.169	0.0	251	418169
419.269	0.0	530	419269
421.704	0.0	104	421704
423.721	0.0	265	423721
424.822	0.0	530	424822
427.257	0.0	210	427257
429.274	0.0	203	429274
431.292	0.0	150	431292
433.31	0.0	133	433310
434.41	0.0	510	434410
436.845	0.0	140	436845
438.862	0.0	205	438862
440.88	0.0	214	440880
441.981	0.0	530	441981
444.415	0.0	110	444415
446.433	0.0	105	446433
448.451	0.0	145	448451
449.551	0.0	520	449551
451.986	0.0	250	451986
454.003	0.0	220	454003
456.021	0.0	246	456021
457.122	0.0	530	457122
