onset	duration	value	sample
17.608	0.0	121	17608
18.708	0.0	520	18708
21.143	0.0	221	21143
22.243	0.0	530	22243
24.678	0.0	210	24678
26.695	0.0	102	26695
28.713	0.0	112	28713
29.814	0.0	520	29814
32.248	0.0	111	32248
33.349	0.0	510	33349
35.783	0.0	201	35783
37.801	0.0	202	37801
39.819	0.0	220	39819
41.836	0.0	110	41836
43.854	0.0	122	43854
44.955	0.0	510	44955
47.389	0.0	101	47389
49.407	0.0	120	49407
51.425	0.0	212	51425
52.525	0.0	530	52525
56.977	0.0	421	56977
57.978	0.0	600	57978
65.898	0.0	630	65898
66.982	0.0	312	66982
67.983	0.0	600	67983
69.617	0.0	610	69617
70.701	0.0	311	70701
71.701	0.0	600	71701
75.186	0.0	610	75186
76.27	0.0	321	76270
77.271	0.0	600	77271
81.039	0.0	630	81039
82.123	0.0	322	82123
83.124	0.0	600	83124
85.692	0.0	610	85692
86.776	0.0	412	86776
87.776	0.0	600	87776
89.644	0.0	610	89644
103.451	0.0	243	103451
104.551	0.0	530	104551
106.986	0.0	204	106986
109.003	0.0	160	109003
111.021	0.0	130	111021
113.039	0.0	102	113039
115.056	0.0	202	115056
117.074	0.0	230	117074
119.092	0.0	250	119092
121.11	0.0	122	121110
122.21	0.0	510	122210
124.645	0.0	221	124645
125.745	0.0	530	125745
128.18	0.0	162	128180
129.28	0.0	520	129280
131.715	0.0	120	131715
133.733	0.0	201	133733
135.75	0.0	240	135750
137.768	0.0	206	137768
139.786	0.0	105	139786
141.803	0.0	140	141803
143.821	0.0	260	143821
145.839	0.0	216	145839
146.939	0.0	530	146939
149.374	0.0	115	149374
150.474	0.0	520	150474
152.909	0.0	210	152909
154.927	0.0	104	154927
156.944	0.0	220	156944
158.962	0.0	155	158962
160.062	0.0	510	160062
162.497	0.0	166	162497
163.598	0.0	510	163598
166.032	0.0	101	166032
168.05	0.0	265	168050
169.15	0.0	530	169150
171.585	0.0	103	171585
173.603	0.0	134	173603
174.703	0.0	520	174703
177.138	0.0	144	177138
178.238	0.0	510	178238
180.673	0.0	146	180673
181.773	0.0	520	181773
184.208	0.0	111	184208
185.308	0.0	510	185308
187.743	0.0	252	187743
188.844	0.0	530	188844
191.278	0.0	205	191278
193.296	0.0	121	193296
194.396	0.0	520	194396
196.831	0.0	133	196831
197.931	0.0	510	197931
200.366	0.0	150	200366
202.384	0.0	106	202384
204.401	0.0	110	204401
206.419	0.0	203	206419
208.437	0.0	153	208437
