onset	duration	value	sample
17.473	0.0	166	17473
18.591	0.0	510	18591
21.025	0.0	133	21025
22.126	0.0	510	22126
24.56	0.0	226	24560
25.661	0.0	530	25661
28.095	0.0	234	28095
29.196	0.0	530	29196
31.63	0.0	201	31630
33.648	0.0	156	33648
34.749	0.0	520	34749
37.183	0.0	240	37183
39.201	0.0	143	39201
40.301	0.0	520	40301
42.736	0.0	112	42736
43.837	0.0	520	43837
46.271	0.0	110	46271
48.289	0.0	205	48289
50.306	0.0	252	50306
51.407	0.0	530	51407
53.842	0.0	164	53842
54.942	0.0	520	54942
57.377	0.0	111	57377
58.477	0.0	510	58477
60.912	0.0	215	60912
62.012	0.0	530	62012
64.447	0.0	103	64447
66.465	0.0	250	66465
68.482	0.0	105	68482
70.5	0.0	130	70500
72.518	0.0	203	72518
74.535	0.0	101	74535
76.553	0.0	220	76553
78.571	0.0	122	78571
79.671	0.0	510	79671
82.106	0.0	210	82106
84.123	0.0	102	84123
86.141	0.0	125	86141
87.242	0.0	520	87242
89.676	0.0	243	89676
90.777	0.0	530	90777
93.211	0.0	140	93211
95.229	0.0	104	95229
97.247	0.0	150	97247
99.264	0.0	120	99264
101.282	0.0	230	101282
103.3	0.0	160	103300
105.317	0.0	204	105317
107.335	0.0	144	107335
108.436	0.0	510	108436
110.87	0.0	155	110870
111.971	0.0	510	111971
114.405	0.0	202	114405
116.423	0.0	206	116423
118.441	0.0	260	118441
120.458	0.0	261	120458
121.559	0.0	530	121559
123.993	0.0	106	123993
126.011	0.0	131	126011
127.112	0.0	520	127112
131.564	0.0	344	131564
132.564	0.0	600	132564
135.916	0.0	426	135916
136.917	0.0	600	136917
137.7	0.0	610	137700
138.784	0.0	331	138784
139.785	0.0	600	139785
141.185	0.0	610	141185
142.269	0.0	366	142269
143.27	0.0	600	143270
143.97	0.0	610	143970
145.054	0.0	356	145054
146.055	0.0	600	146055
146.738	0.0	610	146738
147.822	0.0	311	147822
148.823	0.0	600	148823
149.79	0.0	610	149790
150.874	0.0	312	150874
151.874	0.0	600	151874
152.658	0.0	610	152658
153.742	0.0	452	153742
154.742	0.0	600	154742
156.143	0.0	610	156143
157.227	0.0	434	157227
158.227	0.0	600	158227
162.696	0.0	610	162696
163.78	0.0	333	163780
164.781	0.0	600	164781
165.731	0.0	610	165731
166.815	0.0	443	166815
167.815	0.0	600	167815
168.482	0.0	610	168482
169.566	0.0	364	169566
170.567	0.0	600	170567
172.534	0.0	610	172534
173.618	0.0	325	173618
174.619	0.0	600	174619
175.286	0.0	610	175286
176.37	0.0	415	176370
177.37	0.0	600	177370
178.104	0.0	610	178104
179.188	0.0	461	179188
180.188	0.0	600	180188
180.805	0.0	610	180805
181.889	0.0	355	181889
182.89	0.0	600	182890
184.19	0.0	610	184190
185.274	0.0	322	185274
186.275	0.0	600	186275
187.425	0.0	610	187425
188.509	0.0	343	188509
189.51	0.0	600	189510
190.76	0.0	610	190760
208.486	0.0	145	208486
209.586	0.0	520	209586
212.021	0.0	250	212021
214.039	0.0	214	214039
215.139	0.0	530	215139
217.574	0.0	201	217574
219.591	0.0	155	219591
220.692	0.0	510	220692
223.127	0.0	122	223127
224.227	0.0	510	224227
226.662	0.0	152	226662
227.762	0.0	520	227762
230.197	0.0	111	230197
231.297	0.0	510	231297
233.732	0.0	235	233732
234.832	0.0	530	234832
237.267	0.0	150	237267
239.285	0.0	160	239285
241.302	0.0	246	241302
242.403	0.0	530	242403
244.837	0.0	105	244837
246.855	0.0	144	246855
247.956	0.0	510	247956
250.39	0.0	161	250390
251.491	0.0	520	251491
253.925	0.0	133	253925
255.026	0.0	510	255026
257.46	0.0	140	257460
259.478	0.0	126	259478
260.579	0.0	520	260579
263.013	0.0	106	263013
265.031	0.0	210	265031
267.049	0.0	220	267049
269.066	0.0	120	269066
271.084	0.0	262	271084
272.184	0.0	530	272184
274.619	0.0	113	274619
275.72	0.0	520	275720
278.154	0.0	203	278154
280.172	0.0	102	280172
282.19	0.0	104	282190
284.207	0.0	204	284207
286.225	0.0	202	286225
288.243	0.0	230	288243
290.26	0.0	110	290260
292.278	0.0	134	292278
293.378	0.0	520	293378
295.813	0.0	103	295813
297.831	0.0	260	297831
299.848	0.0	206	299848
301.866	0.0	130	301866
303.884	0.0	223	303884
304.984	0.0	530	304984
307.419	0.0	251	307419
308.519	0.0	530	308519
310.954	0.0	205	310954
312.972	0.0	240	312972
314.989	0.0	166	314989
316.09	0.0	510	316090
318.524	0.0	101	318524
322.56	0.0	366	322560
323.56	0.0	600	323560
324.828	0.0	610	324828
325.911	0.0	423	325911
326.912	0.0	600	326912
327.746	0.0	610	327746
328.83	0.0	334	328830
329.83	0.0	600	329830
330.914	0.0	610	330914
331.998	0.0	344	331998
332.998	0.0	600	332998
335.116	0.0	333	335116
336.117	0.0	600	336117
336.867	0.0	610	336867
337.951	0.0	326	337951
338.951	0.0	600	338951
339.885	0.0	610	339885
340.969	0.0	322	340969
341.97	0.0	600	341970
342.67	0.0	610	342670
343.754	0.0	414	343754
344.754	0.0	600	344754
345.421	0.0	610	345421
346.505	0.0	355	346505
347.506	0.0	600	347506
348.206	0.0	610	348206
349.29	0.0	352	349290
350.29	0.0	600	350290
352.191	0.0	462	352191
353.192	0.0	600	353192
354.092	0.0	610	354092
355.176	0.0	446	355176
356.177	0.0	600	356177
356.894	0.0	610	356894
357.978	0.0	451	357978
358.978	0.0	600	358978
359.879	0.0	610	359879
360.962	0.0	311	360962
361.963	0.0	600	361963
363.247	0.0	610	363247
364.331	0.0	361	364331
365.331	0.0	600	365331
366.499	0.0	610	366499
367.582	0.0	345	367582
368.583	0.0	600	368583
370.751	0.0	610	370751
371.835	0.0	435	371835
372.835	0.0	600	372835
373.535	0.0	610	373535
374.619	0.0	313	374619
375.62	0.0	600	375620
376.353	0.0	610	376353
403.784	0.0	250	403784
405.802	0.0	231	405802
406.902	0.0	530	406902
409.337	0.0	123	409337
410.437	0.0	520	410437
412.872	0.0	202	412872
414.889	0.0	132	414889
415.99	0.0	520	415990
418.425	0.0	106	418425
420.442	0.0	150	420442
422.46	0.0	114	422460
423.56	0.0	520	423560
425.995	0.0	133	425995
427.096	0.0	510	427096
429.53	0.0	110	429530
431.548	0.0	104	431548
433.566	0.0	206	433566
435.583	0.0	120	435583
437.601	0.0	165	437601
438.701	0.0	520	438701
441.136	0.0	111	441136
442.237	0.0	510	442237
444.671	0.0	105	444671
446.689	0.0	242	446689
447.789	0.0	530	447789
450.224	0.0	160	450224
452.242	0.0	224	452242
453.342	0.0	530	453342
455.777	0.0	205	455777
457.794	0.0	151	457794
458.895	0.0	520	458895
461.329	0.0	240	461329
463.347	0.0	146	463347
464.448	0.0	520	464448
466.882	0.0	103	466882
468.9	0.0	166	468900
470.0	0.0	510	470000
472.435	0.0	102	472435
474.453	0.0	201	474453
476.47	0.0	101	476470
478.488	0.0	203	478488
480.506	0.0	230	480506
482.523	0.0	260	482523
484.541	0.0	210	484541
486.559	0.0	256	486559
487.659	0.0	530	487659
490.094	0.0	130	490094
492.112	0.0	265	492112
493.212	0.0	530	493212
495.647	0.0	220	495647
497.664	0.0	213	497664
498.765	0.0	530	498765
501.199	0.0	140	501199
503.217	0.0	144	503217
504.318	0.0	510	504318
506.752	0.0	155	506752
507.853	0.0	510	507853
510.287	0.0	122	510287
511.388	0.0	510	511388
513.822	0.0	204	513822
517.858	0.0	431	517858
518.858	0.0	600	518858
519.725	0.0	610	519725
520.809	0.0	413	520809
521.81	0.0	600	521810
522.844	0.0	610	522844
523.928	0.0	424	523928
524.928	0.0	600	524928
527.196	0.0	610	527196
528.28	0.0	365	528280
529.28	0.0	600	529280
530.081	0.0	610	530081
531.165	0.0	332	531165
532.165	0.0	600	532165
534.399	0.0	322	534399
535.4	0.0	600	535400
536.317	0.0	610	536317
537.401	0.0	366	537401
538.401	0.0	600	538401
539.202	0.0	610	539202
540.286	0.0	311	540286
541.286	0.0	600	541286
542.554	0.0	610	542554
543.637	0.0	314	543637
544.638	0.0	600	544638
546.622	0.0	344	546622
547.623	0.0	600	547623
548.64	0.0	610	548640
549.724	0.0	355	549724
550.724	0.0	600	550724
551.558	0.0	610	551558
552.642	0.0	351	552642
553.642	0.0	600	553642
555.21	0.0	610	555210
556.294	0.0	346	556294
557.294	0.0	600	557294
558.095	0.0	610	558095
559.179	0.0	333	559179
560.179	0.0	600	560179
560.829	0.0	610	560829
561.913	0.0	442	561913
562.914	0.0	600	562914
563.531	0.0	610	563531
564.615	0.0	465	564615
565.615	0.0	600	565615
566.932	0.0	610	566932
568.016	0.0	323	568016
569.017	0.0	600	569017
