onset	duration	value	sample
19.381	0.0	220	19381
21.399	0.0	102	21399
23.416	0.0	121	23416
24.517	0.0	520	24517
26.952	0.0	120	26952
28.969	0.0	201	28969
30.987	0.0	122	30987
32.087	0.0	510	32087
34.522	0.0	221	34522
35.623	0.0	530	35623
38.057	0.0	101	38057
40.075	0.0	112	40075
41.175	0.0	520	41175
43.61	0.0	111	43610
44.711	0.0	510	44711
47.145	0.0	210	47145
49.163	0.0	202	49163
51.18	0.0	212	51180
52.281	0.0	530	52281
54.716	0.0	110	54716
58.751	0.0	312	58751
59.751	0.0	600	59751
64.17	0.0	610	64170
65.254	0.0	421	65254
66.255	0.0	600	66255
68.939	0.0	610	68939
70.023	0.0	322	70023
71.024	0.0	600	71024
72.458	0.0	610	72458
73.542	0.0	311	73542
74.542	0.0	600	74542
77.71	0.0	630	77710
78.794	0.0	321	78794
79.795	0.0	600	79795
80.912	0.0	630	80912
81.996	0.0	412	81996
82.996	0.0	600	82996
84.897	0.0	610	84897
100.689	0.0	165	100689
101.789	0.0	520	101789
104.224	0.0	133	104224
105.324	0.0	510	105324
107.759	0.0	155	107759
108.859	0.0	510	108859
111.294	0.0	256	111294
112.395	0.0	530	112395
114.829	0.0	160	114829
116.847	0.0	104	116847
118.864	0.0	202	118864
120.882	0.0	144	120882
121.983	0.0	510	121983
124.417	0.0	260	124417
126.435	0.0	221	126435
127.535	0.0	530	127535
129.97	0.0	106	129970
131.988	0.0	146	131988
133.088	0.0	520	133088
135.523	0.0	210	135523
137.54	0.0	120	137540
139.558	0.0	103	139558
141.576	0.0	111	141576
142.676	0.0	510	142676
145.111	0.0	105	145111
147.129	0.0	131	147129
148.229	0.0	520	148229
150.664	0.0	220	150664
152.681	0.0	101	152681
154.699	0.0	130	154699
156.717	0.0	205	156717
158.734	0.0	201	158734
160.752	0.0	230	160752
162.77	0.0	113	162770
163.87	0.0	520	163870
166.305	0.0	240	166305
168.323	0.0	140	168323
170.34	0.0	122	170340
171.441	0.0	510	171441
173.875	0.0	213	173875
174.976	0.0	530	174976
177.411	0.0	206	177411
179.428	0.0	110	179428
181.446	0.0	102	181446
183.464	0.0	166	183464
184.564	0.0	510	184564
186.999	0.0	242	186999
188.099	0.0	530	188099
190.534	0.0	265	190534
191.634	0.0	530	191634
194.069	0.0	204	194069
196.087	0.0	250	196087
198.104	0.0	150	198104
200.122	0.0	152	200122
201.222	0.0	520	201222
203.657	0.0	234	203657
204.758	0.0	530	204758
207.192	0.0	203	207192
209.21	0.0	124	209210
210.31	0.0	520	210310
214.763	0.0	313	214763
215.763	0.0	600	215763
223.584	0.0	630	223584
224.668	0.0	365	224668
225.668	0.0	600	225668
227.019	0.0	630	227019
228.103	0.0	331	228103
229.103	0.0	600	229103
230.304	0.0	610	230304
231.388	0.0	352	231388
232.388	0.0	600	232388
233.605	0.0	630	233605
234.689	0.0	465	234689
235.69	0.0	600	235690
236.824	0.0	610	236824
237.908	0.0	366	237908
238.908	0.0	600	238908
239.675	0.0	630	239675
240.759	0.0	333	240759
241.759	0.0	600	241759
243.477	0.0	630	243477
244.561	0.0	413	244561
245.561	0.0	600	245561
246.879	0.0	630	246879
247.963	0.0	421	247963
248.963	0.0	600	248963
251.598	0.0	630	251598
252.682	0.0	344	252682
253.682	0.0	600	253682
254.766	0.0	630	254766
255.85	0.0	324	255850
256.85	0.0	600	256850
259.418	0.0	610	259418
260.502	0.0	456	260502
261.503	0.0	600	261503
263.52	0.0	630	263520
264.604	0.0	434	264604
265.605	0.0	600	265605
266.605	0.0	630	266605
267.689	0.0	311	267689
268.69	0.0	600	268690
270.607	0.0	630	270607
271.691	0.0	322	271691
272.692	0.0	600	272692
273.892	0.0	610	273892
274.976	0.0	355	274976
275.977	0.0	600	275977
277.544	0.0	630	277544
278.628	0.0	442	278628
279.629	0.0	600	279629
281.696	0.0	630	281696
282.78	0.0	346	282780
283.781	0.0	600	283781
285.598	0.0	630	285598
304.508	0.0	245	304508
305.608	0.0	530	305608
308.043	0.0	144	308043
309.143	0.0	510	309143
311.578	0.0	262	311578
312.678	0.0	530	312678
315.113	0.0	202	315113
317.131	0.0	230	317131
319.148	0.0	250	319148
321.166	0.0	231	321166
322.267	0.0	530	322267
324.701	0.0	133	324701
325.802	0.0	510	325802
328.236	0.0	206	328236
330.254	0.0	130	330254
332.272	0.0	106	332272
334.289	0.0	155	334289
335.39	0.0	510	335390
337.824	0.0	254	337824
338.925	0.0	530	338925
341.36	0.0	126	341360
342.46	0.0	520	342460
344.895	0.0	203	344895
346.912	0.0	150	346912
348.93	0.0	201	348930
350.948	0.0	240	350948
352.965	0.0	223	352965
354.066	0.0	530	354066
356.5	0.0	160	356500
358.518	0.0	105	358518
360.536	0.0	151	360536
361.636	0.0	520	361636
364.071	0.0	216	364071
365.172	0.0	530	365172
367.606	0.0	101	367606
369.624	0.0	204	369624
371.641	0.0	210	371641
373.659	0.0	142	373659
374.76	0.0	520	374760
377.194	0.0	110	377194
379.212	0.0	122	379212
380.312	0.0	510	380312
382.747	0.0	135	382747
383.848	0.0	520	383848
386.282	0.0	103	386282
388.3	0.0	205	388300
390.318	0.0	111	390318
391.418	0.0	510	391418
393.853	0.0	120	393853
395.87	0.0	163	395870
396.971	0.0	520	396971
399.405	0.0	104	399405
401.423	0.0	140	401423
403.441	0.0	166	403441
404.541	0.0	510	404541
406.976	0.0	102	406976
408.994	0.0	114	408994
410.094	0.0	520	410094
412.529	0.0	220	412529
414.546	0.0	260	414546
418.582	0.0	416	418582
419.582	0.0	600	419582
424.084	0.0	630	424084
425.168	0.0	355	425168
426.169	0.0	600	426169
429.621	0.0	630	429621
430.704	0.0	454	430704
431.705	0.0	600	431705
433.906	0.0	630	433906
434.99	0.0	344	434990
435.99	0.0	600	435990
437.358	0.0	630	437358
438.442	0.0	423	438442
439.442	0.0	600	439442
440.276	0.0	630	440276
441.36	0.0	311	441360
442.36	0.0	600	442360
443.878	0.0	610	443878
444.962	0.0	322	444962
445.962	0.0	600	445962
448.547	0.0	610	448547
449.631	0.0	351	449631
450.631	0.0	600	450631
453.232	0.0	610	453232
454.316	0.0	333	454316
455.317	0.0	600	455317
457.468	0.0	630	457468
458.552	0.0	326	458552
459.552	0.0	600	459552
461.887	0.0	630	461887
462.971	0.0	342	462971
463.971	0.0	600	463971
465.639	0.0	630	465639
466.723	0.0	366	466723
467.723	0.0	600	467723
470.324	0.0	610	470324
471.408	0.0	314	471408
472.409	0.0	600	472409
476.277	0.0	630	476277
477.361	0.0	363	477361
478.362	0.0	600	478362
