onset	duration	value	sample
12.741	0.0	253	12741
13.841	0.0	530	13841
16.276	0.0	261	16276
17.376	0.0	530	17376
19.811	0.0	163	19811
20.911	0.0	520	20911
23.346	0.0	133	23346
24.446	0.0	510	24446
26.881	0.0	102	26881
28.899	0.0	242	28899
29.999	0.0	530	29999
32.434	0.0	144	32434
33.534	0.0	510	33534
35.969	0.0	155	35969
37.069	0.0	510	37069
39.504	0.0	145	39504
40.605	0.0	520	40605
43.039	0.0	120	43039
45.057	0.0	112	45057
46.157	0.0	520	46157
48.592	0.0	106	48592
50.61	0.0	214	50610
51.71	0.0	530	51710
54.145	0.0	122	54145
55.245	0.0	510	55245
57.68	0.0	201	57680
59.698	0.0	126	59698
60.798	0.0	520	60798
63.233	0.0	235	63233
64.333	0.0	530	64333
66.768	0.0	101	66768
68.785	0.0	204	68785
70.803	0.0	202	70803
72.821	0.0	206	72821
74.838	0.0	205	74838
76.856	0.0	240	76856
78.874	0.0	105	78874
80.892	0.0	151	80892
81.992	0.0	520	81992
84.427	0.0	220	84427
86.444	0.0	210	86444
88.462	0.0	150	88462
90.48	0.0	226	90480
91.58	0.0	530	91580
94.015	0.0	110	94015
96.032	0.0	103	96032
98.05	0.0	134	98050
99.151	0.0	520	99151
101.585	0.0	160	101585
103.603	0.0	140	103603
105.621	0.0	230	105621
107.638	0.0	260	107638
109.656	0.0	203	109656
111.674	0.0	130	111674
113.691	0.0	166	113691
114.792	0.0	510	114792
117.226	0.0	111	117226
118.327	0.0	510	118327
120.762	0.0	104	120762
122.779	0.0	250	122779
126.815	0.0	442	126815
127.815	0.0	600	127815
130.1	0.0	610	130100
131.183	0.0	351	131183
132.184	0.0	600	132184
133.468	0.0	610	133468
134.552	0.0	426	134552
135.552	0.0	600	135552
138.587	0.0	610	138587
139.671	0.0	345	139671
140.672	0.0	600	140672
141.472	0.0	610	141472
142.556	0.0	334	142556
143.556	0.0	600	143556
144.44	0.0	610	144440
145.524	0.0	363	145524
146.524	0.0	600	146524
147.191	0.0	610	147191
148.275	0.0	344	148275
149.276	0.0	600	149276
150.176	0.0	610	150176
151.26	0.0	453	151260
152.261	0.0	600	152261
153.645	0.0	610	153645
154.729	0.0	355	154729
155.729	0.0	600	155729
156.296	0.0	610	156296
157.38	0.0	311	157380
158.38	0.0	600	158380
159.014	0.0	610	159014
160.098	0.0	312	160098
161.098	0.0	600	161098
162.116	0.0	610	162116
163.2	0.0	461	163200
164.2	0.0	600	164200
165.367	0.0	610	165367
166.451	0.0	414	166451
167.452	0.0	600	167452
168.135	0.0	610	168135
169.219	0.0	333	169219
170.22	0.0	600	170220
170.787	0.0	610	170787
171.871	0.0	322	171871
172.871	0.0	600	172871
173.705	0.0	610	173705
174.789	0.0	435	174789
175.789	0.0	600	175789
176.89	0.0	610	176890
177.974	0.0	326	177974
178.974	0.0	600	178974
179.925	0.0	610	179925
181.008	0.0	366	181008
182.009	0.0	600	182009
182.809	0.0	610	182809
201.102	0.0	166	201102
202.202	0.0	510	202202
204.637	0.0	212	204637
205.738	0.0	530	205738
208.172	0.0	141	208172
209.273	0.0	520	209273
211.707	0.0	104	211707
213.725	0.0	150	213725
215.743	0.0	162	215743
216.843	0.0	520	216843
219.278	0.0	206	219278
221.295	0.0	220	221295
223.313	0.0	202	223313
225.331	0.0	120	225331
227.348	0.0	123	227348
228.449	0.0	520	228449
230.884	0.0	101	230884
232.901	0.0	240	232901
234.919	0.0	205	234919
236.937	0.0	265	236937
238.037	0.0	530	238037
240.472	0.0	110	240472
242.489	0.0	135	242489
243.59	0.0	520	243590
246.024	0.0	204	246024
248.042	0.0	210	248042
250.06	0.0	230	250060
252.077	0.0	154	252077
253.178	0.0	520	253178
255.613	0.0	224	255613
256.713	0.0	530	256713
259.148	0.0	130	259148
261.165	0.0	160	261165
263.183	0.0	111	263183
264.284	0.0	510	264284
266.718	0.0	243	266718
267.819	0.0	530	267819
270.253	0.0	105	270253
272.271	0.0	144	272271
273.372	0.0	510	273372
275.806	0.0	201	275806
277.824	0.0	231	277824
278.924	0.0	530	278924
281.359	0.0	140	281359
283.377	0.0	256	283377
284.477	0.0	530	284477
286.912	0.0	116	286912
288.012	0.0	520	288012
290.447	0.0	102	290447
292.464	0.0	250	292464
294.482	0.0	103	294482
296.5	0.0	133	296500
297.6	0.0	510	297600
300.035	0.0	122	300035
301.135	0.0	510	301135
303.57	0.0	155	303570
304.671	0.0	510	304671
307.105	0.0	106	307105
309.123	0.0	203	309123
311.141	0.0	260	311141
315.176	0.0	456	315176
316.176	0.0	600	316176
317.16	0.0	610	317160
318.244	0.0	355	318244
319.245	0.0	600	319245
319.995	0.0	610	319995
321.079	0.0	443	321079
322.079	0.0	600	322079
323.03	0.0	610	323030
324.114	0.0	341	324114
325.114	0.0	600	325114
325.898	0.0	610	325898
326.982	0.0	366	326982
327.982	0.0	600	327982
328.716	0.0	610	328716
329.8	0.0	354	329800
330.8	0.0	600	330800
331.467	0.0	610	331467
332.551	0.0	333	332551
333.552	0.0	600	333552
334.185	0.0	610	334185
335.269	0.0	424	335269
336.27	0.0	600	336270
336.987	0.0	610	336987
338.071	0.0	465	338071
339.071	0.0	600	339071
339.772	0.0	610	339772
340.855	0.0	323	340855
341.856	0.0	600	341856
343.057	0.0	610	343057
344.14	0.0	316	344140
345.141	0.0	600	345141
346.158	0.0	610	346158
347.242	0.0	412	347242
348.242	0.0	600	348242
349.226	0.0	610	349226
350.31	0.0	431	350310
351.311	0.0	600	351311
352.011	0.0	610	352011
353.095	0.0	311	353095
354.095	0.0	600	354095
354.812	0.0	610	354812
355.896	0.0	344	355896
356.897	0.0	600	356897
357.547	0.0	610	357547
358.631	0.0	322	358631
359.632	0.0	600	359632
360.665	0.0	610	360665
361.749	0.0	335	361749
362.75	0.0	600	362750
364.167	0.0	610	364167
365.251	0.0	362	365251
366.252	0.0	600	366252
367.719	0.0	610	367719
376.857	0.0	204	376857
378.875	0.0	104	378875
380.892	0.0	150	380892
382.91	0.0	122	382910
384.01	0.0	510	384010
386.445	0.0	110	386445
388.463	0.0	206	388463
390.78	0.0	251	390780
391.581	0.0	530	391581
394.015	0.0	205	394015
396.033	0.0	152	396033
397.134	0.0	520	397134
399.568	0.0	101	399568
401.586	0.0	230	401586
403.604	0.0	113	403604
404.704	0.0	520	404704
407.139	0.0	250	407139
409.156	0.0	111	409156
410.257	0.0	510	410257
412.692	0.0	102	412692
414.709	0.0	106	414709
416.727	0.0	155	416727
417.827	0.0	510	417827
420.262	0.0	223	420262
421.363	0.0	530	421363
423.797	0.0	160	423797
425.815	0.0	105	425815
427.832	0.0	240	427832
429.85	0.0	246	429850
430.951	0.0	530	430951
433.385	0.0	202	433385
435.403	0.0	131	435403
436.503	0.0	520	436503
438.938	0.0	260	438938
440.956	0.0	164	440956
442.056	0.0	520	442056
444.491	0.0	120	444491
446.509	0.0	210	446509
448.526	0.0	232	448526
449.627	0.0	530	449627
452.061	0.0	146	452061
453.162	0.0	520	453162
455.596	0.0	125	455596
456.697	0.0	520	456697
459.132	0.0	130	459132
461.149	0.0	215	461149
462.25	0.0	530	462250
464.684	0.0	144	464684
465.785	0.0	510	465785
468.219	0.0	166	468219
469.32	0.0	510	469320
471.755	0.0	133	471755
472.855	0.0	510	472855
475.29	0.0	220	475290
477.307	0.0	203	477307
479.325	0.0	201	479325
481.343	0.0	264	481343
482.443	0.0	530	482443
484.878	0.0	103	484878
486.895	0.0	140	486895
490.931	0.0	331	490931
491.931	0.0	600	491931
492.949	0.0	610	492949
494.032	0.0	311	494032
495.033	0.0	600	495033
495.7	0.0	610	495700
496.784	0.0	322	496784
497.784	0.0	600	497784
498.601	0.0	610	498601
499.685	0.0	355	499685
500.686	0.0	600	500686
501.336	0.0	610	501336
502.42	0.0	432	502420
503.42	0.0	600	503420
504.271	0.0	610	504271
505.355	0.0	333	505355
506.355	0.0	600	506355
506.972	0.0	610	506972
508.056	0.0	325	508056
509.057	0.0	600	509057
509.74	0.0	610	509740
510.824	0.0	446	510824
511.825	0.0	600	511825
512.392	0.0	610	512392
513.475	0.0	346	513475
514.476	0.0	600	514476
515.26	0.0	610	515260
516.344	0.0	352	516344
517.344	0.0	600	517344
518.078	0.0	610	518078
519.162	0.0	451	519162
520.162	0.0	600	520162
521.029	0.0	610	521029
522.113	0.0	364	522113
523.114	0.0	600	523114
523.814	0.0	610	523814
524.898	0.0	423	524898
525.898	0.0	600	525898
