onset	duration	value	sample
20.056	0.0	102	20056
22.074	0.0	111	22074
23.174	0.0	510	23174
25.609	0.0	110	25609
27.626	0.0	210	27626
29.644	0.0	101	29644
31.662	0.0	112	31662
32.762	0.0	520	32762
35.197	0.0	201	35197
37.215	0.0	120	37215
39.232	0.0	221	39232
40.333	0.0	530	40333
42.767	0.0	122	42767
43.868	0.0	510	43868
46.302	0.0	220	46302
48.32	0.0	121	48320
49.421	0.0	520	49421
51.855	0.0	212	51855
52.956	0.0	530	52956
55.39	0.0	202	55390
59.426	0.0	421	59426
60.426	0.0	600	60426
67.13	0.0	630	67130
68.214	0.0	311	68214
69.214	0.0	600	69214
72.566	0.0	630	72566
73.65	0.0	321	73650
74.65	0.0	600	74650
75.584	0.0	630	75584
76.668	0.0	312	76668
77.668	0.0	600	77668
78.585	0.0	630	78585
79.669	0.0	322	79669
80.67	0.0	600	80670
82.687	0.0	630	82687
83.771	0.0	412	83771
84.772	0.0	600	84772
94.41	0.0	630	94410
112.236	0.0	122	112236
113.336	0.0	510	113336
115.771	0.0	165	115771
116.871	0.0	520	116871
119.306	0.0	226	119306
120.406	0.0	530	120406
122.841	0.0	231	122841
123.942	0.0	530	123942
126.376	0.0	134	126376
127.477	0.0	520	127477
129.911	0.0	166	129911
131.012	0.0	510	131012
133.446	0.0	106	133446
135.464	0.0	262	135464
136.565	0.0	530	136565
138.999	0.0	123	138999
140.1	0.0	520	140100
142.534	0.0	204	142534
144.552	0.0	102	144552
146.57	0.0	120	146570
148.587	0.0	205	148587
150.605	0.0	202	150605
152.623	0.0	230	152623
154.64	0.0	101	154640
156.658	0.0	253	156658
157.759	0.0	530	157759
160.193	0.0	151	160193
161.294	0.0	520	161294
163.728	0.0	144	163728
164.829	0.0	510	164829
167.263	0.0	203	167263
169.281	0.0	160	169281
171.299	0.0	214	171299
172.399	0.0	530	172399
174.834	0.0	105	174834
176.851	0.0	111	176851
177.952	0.0	510	177952
180.387	0.0	130	180387
182.404	0.0	140	182404
184.422	0.0	150	184422
186.44	0.0	110	186440
188.457	0.0	206	188457
190.475	0.0	245	190475
191.576	0.0	530	191576
194.01	0.0	104	194010
196.028	0.0	260	196028
198.045	0.0	155	198045
199.146	0.0	510	199146
201.581	0.0	220	201581
203.598	0.0	210	203598
205.616	0.0	240	205616
207.634	0.0	133	207634
208.734	0.0	510	208734
211.169	0.0	146	211169
212.269	0.0	520	212269
214.704	0.0	103	214704
216.721	0.0	112	216721
217.822	0.0	520	217822
220.257	0.0	201	220257
222.274	0.0	250	222274
226.31	0.0	431	226310
227.31	0.0	600	227310
234.731	0.0	610	234731
235.814	0.0	312	235814
236.815	0.0	600	236815
239.716	0.0	630	239716
240.8	0.0	414	240800
241.801	0.0	600	241801
246.086	0.0	610	246086
247.17	0.0	453	247170
248.171	0.0	600	248171
251.339	0.0	610	251339
252.423	0.0	351	252423
253.423	0.0	600	253423
256.458	0.0	610	256458
257.542	0.0	445	257542
258.542	0.0	600	258542
261.978	0.0	610	261978
263.061	0.0	355	263061
264.062	0.0	600	264062
268.297	0.0	630	268297
269.381	0.0	365	269381
270.382	0.0	600	270382
276.935	0.0	610	276935
278.019	0.0	344	278019
279.019	0.0	600	279019
281.254	0.0	610	281254
282.338	0.0	366	282338
283.338	0.0	600	283338
289.308	0.0	630	289308
290.392	0.0	334	290392
291.392	0.0	600	291392
293.11	0.0	610	293110
294.194	0.0	462	294194
295.194	0.0	600	295194
297.329	0.0	610	297329
298.413	0.0	311	298413
299.413	0.0	600	299413
300.364	0.0	630	300364
