onset	duration	value	sample
17.09	0.0	120	17090
19.107	0.0	111	19107
20.208	0.0	510	20208
22.643	0.0	201	22643
24.66	0.0	110	24660
26.678	0.0	112	26678
27.778	0.0	520	27778
30.213	0.0	202	30213
32.231	0.0	221	32231
33.331	0.0	530	33331
35.766	0.0	220	35766
37.783	0.0	101	37783
39.801	0.0	210	39801
41.819	0.0	122	41819
42.919	0.0	510	42919
45.354	0.0	121	45354
46.454	0.0	520	46454
48.889	0.0	102	48889
50.907	0.0	212	50907
52.007	0.0	530	52007
56.46	0.0	312	56460
57.46	0.0	600	57460
65.047	0.0	630	65047
66.131	0.0	311	66131
67.132	0.0	600	67132
72.367	0.0	610	72367
73.451	0.0	321	73451
74.452	0.0	600	74452
77.353	0.0	610	77353
78.437	0.0	421	78437
79.438	0.0	600	79438
82.156	0.0	630	82156
83.24	0.0	322	83240
84.24	0.0	600	84240
86.975	0.0	630	86975
88.059	0.0	412	88059
89.059	0.0	600	89059
90.827	0.0	630	90827
108.702	0.0	203	108702
110.72	0.0	240	110720
112.738	0.0	121	112738
113.838	0.0	520	113838
116.273	0.0	140	116273
118.291	0.0	144	118291
119.391	0.0	510	119391
121.826	0.0	204	121826
123.843	0.0	252	123843
124.944	0.0	530	124944
127.378	0.0	153	127378
128.479	0.0	520	128479
130.914	0.0	205	130914
132.931	0.0	160	132931
134.949	0.0	241	134949
136.05	0.0	530	136050
138.484	0.0	103	138484
140.502	0.0	142	140502
141.602	0.0	520	141602
144.037	0.0	202	144037
146.055	0.0	166	146055
147.155	0.0	510	147155
149.59	0.0	106	149590
151.607	0.0	133	151607
152.708	0.0	510	152708
155.142	0.0	120	155142
157.16	0.0	201	157160
159.178	0.0	104	159178
161.195	0.0	250	161195
163.213	0.0	102	163213
165.231	0.0	130	165231
167.249	0.0	155	167249
168.349	0.0	510	168349
170.784	0.0	226	170784
171.884	0.0	530	171884
174.319	0.0	116	174319
175.419	0.0	520	175419
177.854	0.0	260	177854
179.872	0.0	230	179872
181.889	0.0	165	181889
182.99	0.0	520	182990
185.424	0.0	210	185424
187.442	0.0	105	187442
189.46	0.0	220	189460
191.477	0.0	134	191477
192.578	0.0	520	192578
195.012	0.0	264	195012
196.113	0.0	530	196113
198.548	0.0	110	198548
200.565	0.0	213	200565
201.666	0.0	530	201666
204.1	0.0	101	204100
206.118	0.0	206	206118
208.136	0.0	150	208136
210.153	0.0	235	210153
211.254	0.0	530	211254
213.689	0.0	122	213689
214.789	0.0	510	214789
217.224	0.0	111	217224
218.324	0.0	510	218324
222.776	0.0	342	222776
223.777	0.0	600	223777
229.446	0.0	630	229446
230.53	0.0	344	230530
231.531	0.0	600	231531
233.565	0.0	630	233565
234.649	0.0	452	234649
235.65	0.0	600	235650
239.101	0.0	630	239101
240.185	0.0	316	240185
241.186	0.0	600	241186
244.754	0.0	630	244754
245.838	0.0	365	245838
246.839	0.0	600	246839
248.156	0.0	610	248156
249.24	0.0	322	249240
250.24	0.0	600	250240
253.008	0.0	630	253008
254.092	0.0	435	254092
255.093	0.0	600	255093
257.06	0.0	630	257060
258.144	0.0	366	258144
259.145	0.0	600	259145
260.946	0.0	630	260946
262.029	0.0	426	262029
263.03	0.0	600	263030
265.348	0.0	630	265348
266.432	0.0	355	266432
267.432	0.0	600	267432
270.667	0.0	630	270667
271.751	0.0	464	271751
272.752	0.0	600	272752
274.052	0.0	630	274052
275.136	0.0	353	275136
276.137	0.0	600	276137
277.421	0.0	630	277421
278.504	0.0	441	278504
279.505	0.0	600	279505
281.389	0.0	610	281389
282.473	0.0	413	282473
283.474	0.0	600	283474
287.259	0.0	630	287259
288.343	0.0	311	288343
289.343	0.0	600	289343
291.628	0.0	630	291628
292.712	0.0	321	292712
293.712	0.0	600	293712
295.096	0.0	610	295096
296.18	0.0	333	296180
297.18	0.0	600	297180
298.298	0.0	610	298298
299.382	0.0	334	299382
300.382	0.0	600	300382
308.92	0.0	610	308920
348.69	0.0	135	348690
349.79	0.0	520	349790
352.225	0.0	150	352225
354.243	0.0	204	354243
356.26	0.0	161	356260
357.361	0.0	520	357361
359.795	0.0	104	359795
361.813	0.0	242	361813
362.914	0.0	530	362914
365.348	0.0	236	365348
366.449	0.0	530	366449
368.883	0.0	215	368883
369.984	0.0	530	369984
372.418	0.0	230	372418
374.436	0.0	144	374436
375.537	0.0	510	375537
377.971	0.0	254	377971
379.072	0.0	530	379072
381.506	0.0	140	381506
383.524	0.0	124	383524
384.624	0.0	520	384624
387.059	0.0	202	387059
389.077	0.0	120	389077
391.094	0.0	240	391094
393.112	0.0	122	393112
394.213	0.0	510	394213
396.647	0.0	210	396647
398.665	0.0	106	398665
400.683	0.0	133	400683
401.783	0.0	510	401783
404.218	0.0	103	404218
406.235	0.0	221	406235
407.336	0.0	530	407336
409.77	0.0	263	409770
410.871	0.0	530	410871
413.306	0.0	110	413306
415.323	0.0	201	415323
417.341	0.0	113	417341
418.441	0.0	520	418441
420.876	0.0	203	420876
422.894	0.0	206	422894
424.911	0.0	146	424911
426.012	0.0	520	426012
428.446	0.0	101	428446
430.464	0.0	250	430464
432.482	0.0	152	432482
433.582	0.0	520	433582
436.017	0.0	105	436017
438.035	0.0	205	438035
440.052	0.0	166	440052
441.153	0.0	510	441153
443.587	0.0	260	443587
445.605	0.0	160	445605
447.623	0.0	130	447623
449.64	0.0	111	449640
450.741	0.0	510	450741
453.176	0.0	155	453176
454.276	0.0	510	454276
456.711	0.0	220	456711
458.728	0.0	102	458728
462.764	0.0	322	462764
463.764	0.0	600	463764
466.749	0.0	630	466749
467.833	0.0	346	467833
468.833	0.0	600	468833
476.204	0.0	610	476204
477.288	0.0	313	477288
478.288	0.0	600	478288
480.506	0.0	630	480506
481.59	0.0	463	481590
482.59	0.0	600	482590
490.411	0.0	630	490411
491.495	0.0	355	491495
492.495	0.0	600	492495
495.964	0.0	630	495964
497.048	0.0	311	497048
498.048	0.0	600	498048
500.199	0.0	630	500199
501.283	0.0	352	501283
502.284	0.0	600	502284
505.969	0.0	630	505969
507.053	0.0	333	507053
508.053	0.0	600	508053
509.737	0.0	630	509737
510.821	0.0	324	510821
511.822	0.0	600	511822
513.172	0.0	630	513172
514.256	0.0	454	514256
515.257	0.0	600	515257
517.208	0.0	630	517208
518.292	0.0	415	518292
519.292	0.0	600	519292
521.543	0.0	630	521543
522.627	0.0	366	522627
523.628	0.0	600	523628
524.712	0.0	610	524712
525.795	0.0	361	525795
526.796	0.0	600	526796
528.497	0.0	610	528497
529.581	0.0	442	529581
530.581	0.0	600	530581
531.948	0.0	630	531948
533.032	0.0	344	533032
534.033	0.0	600	534033
541.086	0.0	610	541086
542.17	0.0	421	542170
543.171	0.0	600	543171
544.705	0.0	610	544705
545.789	0.0	335	545789
546.789	0.0	600	546789
553.743	0.0	630	553743
554.827	0.0	436	554827
555.827	0.0	600	555827
559.879	0.0	610	559879
588.444	0.0	204	588444
590.461	0.0	120	590461
592.479	0.0	102	592479
594.497	0.0	220	594497
596.514	0.0	230	596514
598.532	0.0	144	598532
599.633	0.0	510	599633
602.067	0.0	103	602067
604.085	0.0	105	604085
606.102	0.0	110	606102
608.12	0.0	112	608120
609.221	0.0	520	609221
611.655	0.0	136	611655
612.756	0.0	520	612756
615.19	0.0	205	615190
617.208	0.0	250	617208
619.226	0.0	201	619226
621.243	0.0	210	621243
623.261	0.0	163	623261
624.362	0.0	520	624362
626.796	0.0	125	626796
627.897	0.0	520	627897
630.331	0.0	140	630331
632.349	0.0	260	632349
