onset	duration	value	sample
14.102	0.0	201	14102
16.12	0.0	103	16120
18.138	0.0	250	18138
20.155	0.0	260	20155
22.173	0.0	143	22173
23.274	0.0	520	23274
25.708	0.0	161	25708
26.809	0.0	520	26809
29.243	0.0	110	29243
31.261	0.0	122	31261
32.362	0.0	510	32362
34.796	0.0	203	34796
36.814	0.0	116	36814
37.914	0.0	520	37914
40.349	0.0	225	40349
41.45	0.0	530	41450
43.884	0.0	105	43884
45.902	0.0	144	45902
47.002	0.0	510	47002
49.437	0.0	150	49437
51.455	0.0	135	51455
52.555	0.0	520	52555
54.99	0.0	101	54990
57.007	0.0	230	57007
59.025	0.0	220	59025
61.043	0.0	205	61043
63.06	0.0	120	63060
65.078	0.0	234	65078
66.179	0.0	530	66179
68.613	0.0	104	68613
70.631	0.0	106	70631
72.649	0.0	111	72649
73.749	0.0	510	73749
76.184	0.0	202	76184
78.201	0.0	102	78201
80.219	0.0	133	80219
81.32	0.0	510	81320
83.754	0.0	140	83754
85.772	0.0	216	85772
86.872	0.0	530	86872
89.307	0.0	155	89307
90.407	0.0	510	90407
92.842	0.0	152	92842
93.943	0.0	520	93943
96.377	0.0	124	96377
97.478	0.0	520	97478
99.912	0.0	130	99912
101.93	0.0	242	101930
103.03	0.0	530	103030
105.465	0.0	160	105465
107.483	0.0	204	107483
109.5	0.0	206	109500
111.518	0.0	253	111518
112.619	0.0	530	112619
115.053	0.0	166	115053
116.154	0.0	510	116154
118.588	0.0	210	118588
120.606	0.0	261	120606
121.707	0.0	530	121707
124.141	0.0	240	124141
128.176	0.0	361	128176
129.177	0.0	600	129177
131.828	0.0	610	131828
132.912	0.0	352	132912
133.913	0.0	600	133913
135.18	0.0	610	135180
136.264	0.0	434	136264
137.264	0.0	600	137264
138.131	0.0	610	138131
139.215	0.0	316	139215
140.216	0.0	600	140216
141.25	0.0	610	141250
142.334	0.0	355	142334
143.334	0.0	600	143334
144.101	0.0	610	144101
145.185	0.0	442	145185
146.185	0.0	600	146185
147.086	0.0	610	147086
148.17	0.0	366	148170
149.17	0.0	600	149170
150.321	0.0	610	150321
151.405	0.0	311	151405
152.405	0.0	600	152405
153.272	0.0	610	153272
154.356	0.0	461	154356
155.357	0.0	600	155357
156.124	0.0	610	156124
157.208	0.0	453	157208
158.208	0.0	600	158208
159.075	0.0	610	159075
160.159	0.0	344	160159
161.16	0.0	600	161160
161.927	0.0	610	161927
163.011	0.0	425	163011
164.011	0.0	600	164011
164.761	0.0	610	164761
165.845	0.0	343	165845
166.846	0.0	600	166846
167.563	0.0	610	167563
168.647	0.0	416	168647
169.647	0.0	600	169647
170.431	0.0	610	170431
171.515	0.0	335	171515
172.515	0.0	600	172515
173.516	0.0	610	173516
174.6	0.0	333	174600
175.6	0.0	600	175600
176.517	0.0	610	176517
177.601	0.0	322	177601
178.602	0.0	600	178602
179.436	0.0	610	179436
180.519	0.0	324	180519
181.52	0.0	600	181520
182.237	0.0	610	182237
190.474	0.0	133	190474
191.575	0.0	510	191575
194.01	0.0	203	194010
196.027	0.0	220	196027
198.045	0.0	115	198045
199.145	0.0	520	199145
201.58	0.0	230	201580
203.598	0.0	120	203598
205.615	0.0	105	205615
207.633	0.0	132	207633
208.734	0.0	520	208734
211.168	0.0	202	211168
213.186	0.0	126	213186
214.286	0.0	520	214286
216.721	0.0	140	216721
218.739	0.0	103	218739
220.756	0.0	130	220756
222.774	0.0	232	222774
